date,DOY,obs_lai,obs_nee,minT,maxT,ssrd,CO2,21d_minT,21d_DayLength,21d_vpd,removalinput
11/08/2006,223,,-2.010215016,10.85202026,18.47366333,11.235466,380.4814286,287.0785627,57041.98461,482.2427579,0
12/08/2006,224,,-2.60177832,10.63931274,15.97955322,11.235466,380.4542857,286.883102,56813.99369,464.0279679,0
13/08/2006,225,,-4.497644232,11.11260986,15.09390259,7.555903,380.4271429,286.7516657,56582.9669,440.4147942,0
14/08/2006,226,,-4.235715072,11.71408081,16.08007813,8.3000815,380.4,286.6446463,56349.02373,442.2612239,0
15/08/2006,227,,-0.894124872,11.48025513,15.86627197,8.3000815,380.3128571,286.4505618,56112.28084,442.9145166,0
16/08/2006,228,,-2.753264952,10.77944946,15.72186279,7.55457,380.2257143,286.2781419,55872.85203,433.6787829,0
17/08/2006,229,,-1.95228036,11.12667847,15.97387695,7.147685,380.1385714,286.100188,55630.84816,421.0863306,0
18/08/2006,230,,2.12470884,11.84860229,17.38198853,9.256235,380.0514286,286.0127886,55386.37711,410.7898465,1.5
19/08/2006,231,,-2.03306436,11.89227295,14.49990845,9.256235,379.9642857,285.9088879,55139.54382,382.059595,1.5
20/08/2006,232,,-0.868597344,9.155334473,17.22341919,7.7630785,379.8771429,285.5773958,54890.45018,371.0938634,1.5
21/08/2006,233,,-0.904215528,10.5350647,16.92678833,7.342862,379.79,285.3386713,54639.19512,360.1638954,1.5
22/08/2006,234,,0.55078056,13.7727356,16.01705933,7.342862,379.7557143,285.3444057,54385.87455,343.0558541,1.5
23/08/2006,235,,-0.260143272,13.55581665,16.96005249,6.602683,379.7214286,285.2795428,54130.58141,332.1659724,1.5
24/08/2006,236,,-0.739762416,11.55630493,17.02590942,6.602683,379.6871429,285.1691679,53873.4057,320.2933731,1.5
25/08/2006,237,,0.950561784,12.04510498,17.18518066,7.294601,379.6528571,285.1373076,53614.43447,326.3188357,0
26/08/2006,238,,0.014714352,12.4944458,16.58343506,7.294601,379.6185714,285.2304778,53353.75188,332.7490754,0
27/08/2006,239,,-0.681686064,13.06210327,17.41738892,7.5548365,379.5842857,285.2150504,53091.43927,336.9944992,0
28/08/2006,240,,-0.44006004,11.02737427,17.11581421,9.01413,379.55,285.1734971,52827.57516,328.762817,0
29/08/2006,241,,-0.3877524,8.143249512,16.31582642,9.01413,379.4271429,284.939266,52562.23533,327.816076,0
30/08/2006,242,,-0.445734576,10.53717041,15.99511719,5.400159,379.3042857,284.6993324,52295.49287,317.4945697,0
31/08/2006,243,,-0.30385044,11.45910645,15.45352173,7.837203,379.1814286,284.5209092,52027.41825,310.4996916,0
01/09/2006,244,,-0.299698704,9.911773682,14.81921387,7.837203,379.0585714,284.4761355,51758.07937,296.1342654,0
02/09/2006,245,,2.312098344,9.505371094,15.76220703,7.5463045,378.9357143,284.4221383,51487.54162,296.6712309,0
03/09/2006,246,,0.686598552,10.44000244,16.37103271,7.277536,378.8128571,284.3901094,51215.868,295.4307058,0
04/09/2006,247,,-1.593259848,11.12457275,18.92532349,6.967173,378.69,284.3620376,50943.1191,286.0816465,0
05/09/2006,248,,3.024601992,12.6557312,16.97491455,6.967173,378.7542857,284.4180126,50669.35329,275.8586873,0
06/09/2006,249,,-0.60352776,10.78860474,13.394104,6.560288,378.8185714,284.4184486,50394.62668,262.7464334,0
07/09/2006,250,,-0.283425264,10.21954346,15.38909912,6.306185,378.8828571,284.3752517,50118.99328,253.9217162,0
08/09/2006,251,,-1.259228808,12.31555176,16.49279785,6.306185,378.9471429,284.3974874,49842.50505,253.3134588,0
09/09/2006,252,,-1.195778376,11.13583374,17.98162842,5.771315,379.0114286,284.3614665,49565.21197,247.9625411,0
10/09/2006,253,,-1.858195512,12.63882446,16.4864502,7.787609,379.0757143,284.5273469,49287.16212,245.0210477,0
11/09/2006,254,,0.16166952,9.825836182,15.22558594,7.787609,379.14,284.4935742,49008.40178,256.7244284,0
12/09/2006,255,,1.710710064,7.648132324,16.79724121,8.499791,379.0714286,284.2019264,48728.9755,269.8838832,0
13/09/2006,256,,4.428632448,7.306549072,17.34732056,8.814687,379.0028571,283.9043422,48448.92617,274.6099116,0
14/09/2006,257,,5.37855552,8.492584229,18.84674072,8.814687,378.9342857,283.7584508,48168.29512,281.4509107,0
15/09/2006,258,,-0.711311328,11.8739624,19.77630615,8.0094495,378.8657143,283.7503011,47887.12219,281.6943334,13.8
16/09/2006,259,,1.045008432,13.69458008,18.05737305,7.025833,378.7971429,283.8074504,47605.44582,275.0561985,13.8
17/09/2006,260,,1.869121872,14.64324951,19.02020264,5.8206425,378.7285714,283.882743,47323.30311,274.8112789,13.8
18/09/2006,261,,1.72182564,14.36364746,15.90237427,5.8206425,378.66,284.0416132,47040.72994,260.2729383,13.8
19/09/2006,262,,1.261226592,11.75210571,17.35366821,7.2066115,378.69,284.2134635,46757.76102,258.6272648,13.8
20/09/2006,263,,3.383956008,10.91397095,17.40182495,7.2066115,378.72,284.2314064,46474.42997,259.6719615,13.8
21/09/2006,264,,3.164151168,12.55993652,17.88748169,6.681074,378.75,284.2838268,46190.76943,258.2085898,13.8
22/09/2006,265,,1.8020826,9.086334229,16.07937622,5.323368,378.78,284.2445202,45906.8111,254.7516516,0
23/09/2006,266,,1.210577832,10.76184082,14.54238892,5.7147885,378.81,284.3043521,45622.58587,252.3045138,0
24/09/2006,267,,5.264994816,11.88311768,17.56323242,5.7147885,378.84,284.3730719,45338.12386,247.2667781,0
25/09/2006,268,,2.139343272,15.89974976,22.4927063,6.829323,378.87,284.6004613,45053.45451,262.6094302,0
26/09/2006,269,,0.718471512,13.35861206,19.90090942,6.829056,378.8771429,284.6339318,44768.60667,274.4947401,0
27/09/2006,270,,3.619043712,10.7456665,17.24749756,6.143271,378.8842857,284.6318871,44483.60867,279.4593658,0
28/09/2006,271,,0.935388864,12.25357056,14.48931885,5.082597,378.8914286,284.7287455,44198.48841,274.1498637,0
29/09/2006,272,,2.034105696,10.91116333,16.24786377,3.8094145,378.8985714,284.6618699,43913.27343,260.0507389,0
30/09/2006,273,,0.619020144,11.75631714,15.81387329,4.310422,378.9057143,284.6914167,43627.99099,263.882126,0
01/10/2006,274,,1.590153984,12.58035278,15.5958252,4.310422,378.9128571,284.6886323,43342.66815,258.4273545,0
02/10/2006,275,,1.059400296,12.29089355,15.81317139,5.436155,378.92,284.806016,43057.33185,249.9404473,0
03/10/2006,276,,1.601457264,10.36956787,14.97283936,5.436155,378.9171429,284.9356082,42772.00901,240.9630078,0
04/10/2006,277,,-0.047605968,6.55859375,15.32043457,4.763168,378.9142857,284.8999913,42486.72657,235.6232788,0
05/10/2006,278,,2.249158104,10.92172241,14.29037476,4.602654,378.9114286,285.0156645,42201.51159,222.7809116,0
06/10/2006,279,,1.049593032,10.28857422,13.28295898,2.5895595,378.9085714,284.9401699,41916.39133,210.4234338,0
07/10/2006,280,,0.313271064,9.823028564,12.69110107,3.224684,378.9057143,284.7558103,41631.39333,208.0191158,0
08/10/2006,281,,1.451414592,7.850280762,12.44332886,3.6094385,378.9028571,284.4323356,41346.54549,203.7921856,0
09/10/2006,282,,0.381429,9.030670166,13.22915649,3.4611895,378.9,284.1783843,41061.87614,202.6195034,0
10/10/2006,283,,1.810187568,10.68649292,13.24612427,2.9241865,378.9042857,284.1276408,40777.41413,194.4088692,0
11/10/2006,284,,4.430263464,9.013763428,12.34988403,4.3232205,378.9085714,284.0371547,40493.1889,196.8164424,0
12/10/2006,285,,0.706959576,11.29711914,14.10559082,3.973395,378.9128571,283.9770206,40209.23057,198.4439746,0
13/10/2006,286,,0.850325256,9.813171387,14.14239502,4.431474,378.9171429,284.0116318,39925.57003,201.3207548,0
14/10/2006,287,,-0.37098972,5.820465088,13.05145264,4.431474,378.9214286,283.7763282,39642.23898,193.6333718,0
15/10/2006,288,,1.340993448,12.24581909,14.83691406,2.6047575,378.9257143,283.7935997,39359.27006,185.7787975,0
16/10/2006,289,,-0.311676552,9.530029297,15.37423706,4.071517,378.93,283.4902797,39076.69689,168.2918045,0
17/10/2006,290,,3.908977704,8.570770264,14.95584106,4.2829585,379.0085714,283.2622872,38794.55418,154.5909095,0
18/10/2006,291,,0.729232632,9.917388916,13.84860229,4.0696505,379.0871429,283.2228455,38512.87781,149.1805636,0
19/10/2006,292,,4.761290376,10.22589111,12.18136597,3.002844,379.1657143,283.1262893,38231.70488,153.6467045,0
20/10/2006,293,,2.777166648,8.02633667,12.01641846,2.353854,379.2442857,282.9889166,37951.07383,155.9353645,0
21/10/2006,294,,2.309673744,10.35617065,13.49957275,2.3266575,379.3228571,282.922243,37671.0245,150.4225929,0
22/10/2006,295,,0.870483456,10.97454834,14.26205444,2.235468,379.4014286,282.8457761,37391.59822,146.8108005,0
23/10/2006,296,,1.203564312,9.820922852,13.2298584,1.6662025,379.48,282.7281584,37112.83788,138.5885339,0
24/10/2006,297,,2.366335296,10.50479126,12.09359741,1.329709,379.5028571,282.7345976,36834.78803,134.1308935,0
25/10/2006,298,,2.802397176,9.058135986,12.66207886,2.3717185,379.5257143,282.8536235,36557.49495,127.107829,1.5
26/10/2006,299,,2.426083272,8.548248291,12.07519531,2.3717185,379.5485714,282.7406009,36281.00672,128.0568602,1.5
27/10/2006,300,,2.444005224,6.817047119,11.14138794,2.35972,379.5714286,282.5752901,36005.37332,127.1479703,1.5
28/10/2006,301,,2.282351904,5.111938477,10.05752563,2.3090595,379.5942857,282.3509524,35730.64671,122.0966957,1.5
29/10/2006,302,,0.699744096,8.133392334,11.00476074,1.6267405,379.6171429,282.3644339,35456.8809,117.0045518,1.5
30/10/2006,303,,2.017312344,8.535552979,13.49533081,1.7901875,379.64,282.3408569,35184.132,119.0613574,1.5
31/10/2006,304,,0.341869464,4.921783447,10.64654541,1.7901875,379.6571429,282.066347,34912.45838,119.1991606,1.5
01/11/2006,305,,-0.36343728,10.68157959,14.22735596,1.0998695,379.6742857,282.1457668,34641.92063,112.192139,1.5
02/11/2006,306,,-0.617182632,8.572875977,11.42669678,3.1689575,379.6914286,282.0160409,34372.58175,112.5164878,0
03/11/2006,307,,-0.048909312,9.017303467,13.31622314,2.3807845,379.7085714,281.9781424,34104.50713,106.0703615,0
04/11/2006,308,,1.860068664,5.197174072,12.37960815,2.47224,379.7257143,281.9484619,33837.76467,111.6666583,0
05/11/2006,309,,3.194947368,3.158905029,6.803771973,2.783403,379.7428571,281.5157517,33572.42484,120.4266158,0
06/11/2006,310,,0.90476784,1.216461182,7.518798828,2.831664,379.76,281.1198675,33308.56073,118.195116,0
07/11/2006,311,,1.52769996,1.782012939,7.65612793,2.779137,379.7942857,280.7965934,33046.24812,115.1791611,0
08/11/2006,312,,1.367989992,4.41116333,10.58776855,2.524234,379.8285714,280.5343921,32785.56553,116.0610813,1.5
09/11/2006,313,,0.113077296,9.037017822,11.53076172,1.299046,379.8628571,280.4777791,32526.5943,120.8734382,1.5
10/11/2006,314,,2.436079752,7.367828369,11.35305786,1.8611125,379.8971429,280.4464216,32269.41859,122.4029218,1.5
11/11/2006,315,,0.50259852,7.287536621,11.66882324,1.8611125,379.9314286,280.3002962,32014.12545,124.0813886,1.5
12/11/2006,316,,0.924563808,6.191650391,11.1010437,1.694466,379.9657143,280.0725391,31760.80488,123.5052185,1.5
13/11/2006,317,,0.946781568,3.826599121,8.199859619,2.3463885,380,279.7870951,31509.54982,129.6723021,1.5
14/11/2006,318,,0.382574016,3.720947266,11.49182129,1.936837,380.0542857,279.4640549,31260.45618,133.2738727,0.4
15/11/2006,319,,1.382654664,5.56552124,7.697906494,1.090004,380.1085714,279.29774,31013.62289,136.2377525,0.4
16/11/2006,320,,0.339906672,4.831634521,8.688323975,1.0158795,380.1628571,279.1207583,30769.15184,139.3159065,0.4
17/11/2006,321,,0.974188512,7.784759521,11.1640625,1.679001,380.2171429,279.1668399,30527.14797,143.9074878,0.4
18/11/2006,322,,0.5332284,5.92401123,8.192047119,1.7136635,380.2714286,279.20551,30287.71916,148.5717784,0.4
19/11/2006,323,,0.506524536,4.865447998,9.518066406,1.5659475,380.3257143,279.0498936,30050.97627,148.7542761,0.4
20/11/2006,324,,0.08769708,4.321014404,11.47766113,1.031878,380.38,278.8492013,29817.0331,146.58737,0.4
21/11/2006,325,,0.466916832,3.295562744,6.933319092,1.0313445,380.5028571,278.7717622,29586.00631,144.6847948,0
22/11/2006,326,,1.089923688,2.912414551,5.511749268,1.0590745,380.6257143,278.401802,29358.01539,144.4372243,0
23/11/2006,327,,0.709630416,1.608734131,7.797027588,1.5280855,380.7485714,278.0701762,29133.18256,136.9602567,0
24/11/2006,328,,0.313781256,4.4815979,11.63626099,1.481691,380.8714286,277.8541902,28911.63271,138.5632034,0
25/11/2006,329,,0.643089456,5.059814453,7.632080078,1.1036025,380.9942857,277.8476493,28693.49326,133.8307717,0
26/11/2006,330,,0.590168808,3.585021973,5.816162109,1.29478,381.1171429,277.8679406,28478.89408,126.7807505,0
27/11/2006,331,,1.189790856,4.530181885,7.525878906,0.630059,381.24,278.0257368,28267.9673,121.6807267,0
28/11/2006,332,,0.95625792,4.976013184,8.36126709,1.357439,381.2728571,278.177832,28060.84719,122.5780761,0
29/11/2006,333,,0.762758856,5.98739624,9.960540771,1.136132,381.3057143,278.2528907,27857.66997,120.0605972,0
30/11/2006,334,,1.587102768,5.675384521,8.15524292,1.090804,381.3385714,278.092813,27658.57361,113.3686663,0
01/12/2006,335,,0.735939864,6.855102539,10.52688599,1.0910705,381.3714286,278.0683974,27463.69761,111.3997238,0
02/12/2006,336,,1.519048512,6.929046631,9.361602783,1.1014695,381.4042857,278.0513265,27273.18281,112.4512149,0
03/12/2006,337,,2.196295992,6.27545166,10.73147583,1.101203,381.4371429,278.055317,27087.17106,116.0244967,0
04/12/2006,338,,1.44625608,9.634277344,11.22280884,0.835901,381.47,278.3318731,26905.80501,118.6833821,0
05/12/2006,339,,0.851847624,6.833953857,11.2199707,1.0750725,381.5028571,278.4801115,26729.22779,118.5214704,0
06/12/2006,340,,0.730279152,5.733123779,8.15737915,1.0750725,381.5357143,278.4880926,26557.58267,120.3456633,0
07/12/2006,341,,1.196100432,5.840911865,9.021789551,0.738046,381.5685714,278.5361534,26391.01279,116.4494507,0.4
08/12/2006,342,,0.6431346,6.343780518,8.538238525,0.846833,381.6014286,278.4675354,26229.66073,117.4299732,0.4
09/12/2006,343,,1.058820768,5.514801025,10.71166992,0.8641645,381.6342857,278.4480492,26073.66821,114.4555459,0.4
10/12/2006,344,,1.669273272,3.804748535,5.954925537,0.914825,381.6671429,278.3975397,25923.17565,115.1183132,0.4
11/12/2006,345,,1.311293664,4.387207031,8.127624512,0.9142915,381.7,278.4006917,25778.32183,115.321169,0.4
12/12/2006,346,,1.295974296,2.999023438,6.33013916,0.907359,381.7685714,278.3865708,25639.2434,116.1672016,0
13/12/2006,347,,1.755533952,2.34967041,4.969451904,0.907359,381.8371429,278.3597735,25506.07453,117.5172651,0
14/12/2006,348,,1.713801456,1.848205566,11.4005127,0.8399005,381.9057143,278.3711769,25378.94643,117.3392459,0
15/12/2006,349,,1.508859576,4.010406494,11.63555908,1.0284115,381.9742857,278.3487392,25257.98693,118.0531255,0
16/12/2006,350,,0.641954376,4.642181396,6.966583252,0.952154,382.0428571,278.3288519,25143.32002,119.3105838,0
17/12/2006,351,,0.691735248,5.097869873,11.13076782,0.5442025,382.1114286,278.4008923,25035.06544,119.4550307,0
18/12/2006,352,,0.518296536,5.421844482,11.83306885,0.463412,382.18,278.4433524,24933.33821,122.0705654,0
19/12/2006,353,,0.682631928,3.889984131,5.845916748,0.4631455,382.1542857,278.3916367,24838.24817,122.3751998,0
20/12/2006,354,,0.777312504,2.520111084,5.200958252,0.8407005,382.1285714,278.2265279,24749.89962,120.9801603,0
21/12/2006,355,,0.780102144,-0.135803223,4.769104004,1.025212,382.1028571,277.9498047,24668.39083,119.2728115,0
22/12/2006,356,,1.745707032,-2.192382813,1.92880249,1.024945,382.0771429,277.5189721,24593.8137,112.5785771,0
23/12/2006,357,,0.788057208,-2.767089844,4.350006104,0.8558985,382.0514286,277.0572513,24526.2533,107.301448,0
24/12/2006,358,,1.277414712,1.376312256,3.563476563,0.8268355,382.0257143,276.8239589,24465.7876,100.8736821,0
25/12/2006,359,,1.39956876,1.843994141,5.804138184,0.9326895,382,276.452993,24412.48705,92.0500615,0
26/12/2006,360,,1.223465256,5.731018066,8.17364502,0.9326895,382.0114286,276.4004723,24366.41432,87.498758,0
27/12/2006,361,,1.13482944,2.32220459,7.244812012,0.761243,382.0228571,276.2380476,24327.62399,81.98880255,0
28/12/2006,362,,1.152625464,-1.709228516,2.330200195,0.7617765,382.0342857,275.8785171,24296.16233,78.34863953,0
29/12/2006,363,,1.574117712,-2.000793457,1.039611816,0.7311135,382.0457143,275.4811564,24272.06707,70.96077478,0
30/12/2006,364,,0.89726292,-0.007629395,2.640289307,0.4652785,382.0571429,275.2181835,24255.36723,67.72072411,0
31/12/2006,365,,1.170782856,0.421295166,1.824035645,0.36529,382.0685714,275.0570667,24246.08298,64.06350663,0
01/01/2007,1,,0.517430808,0.899505615,6.607666016,0.42315,382.08,274.8909857,24244.22557,61.22286061,0
02/01/2007,2,,0.32905224,6.032470703,9.899658203,0.3759555,382.2,275.0354356,24249.79724,61.11883999,0
03/01/2007,3,,0.998221752,3.899841309,10.55026245,0.7260475,382.32,275.1092532,24262.79125,60.64259248,0
04/01/2007,4,,0.655954848,3.83505249,8.630981445,0.7260475,382.44,275.203865,24283.19188,61.17588352,0
05/01/2007,5,,0.579163608,6.120513916,6.454040527,0.162114,382.56,275.3043463,24310.97452,59.14727147,0
06/01/2007,6,,0.854346312,3.119171143,6.594696045,0.932339,382.68,275.231822,24346.10576,58.95379512,0
07/01/2007,7,,0.077040072,3.094573975,6.119018555,1.128175,382.8,275.1364269,24388.5436,58.43873505,0
08/01/2007,8,,0.549707256,3.619293213,9.420013428,1.1287045,382.92,275.0505912,24438.23758,56.78139405,0
09/01/2007,9,,0.91725588,5.797576904,8.238922119,0.6997175,382.85,275.1414289,24495.12903,58.03859438,0
10/01/2007,10,,0.54588924,5.486816406,8.436126709,1.22821,382.78,275.2827006,24559.15136,59.85997391,0
11/01/2007,11,,0.52430652,5.343688965,6.805206299,1.2279455,382.71,275.5436288,24630.23033,61.60301408,0
12/01/2007,12,,0.994861872,5.945007324,7.932373047,1.027875,382.64,275.9311236,24708.28436,64.11349437,0
13/01/2007,13,,0.408052512,3.863555908,9.145965576,0.666637,382.57,276.2468686,24793.22492,66.96876848,0
14/01/2007,14,,0.14528484,5.316253662,10.6468811,1.0260225,382.5,276.4344849,24884.95689,71.97653693,0
15/01/2007,15,,0.694399608,2.25189209,5.224517822,1.0260225,382.43,276.4539086,24983.37892,75.13971642,0
16/01/2007,16,,0.218180304,3.06640625,8.281036377,0.8865555,382.59,276.3270223,25088.38389,79.63033572,1
17/01/2007,17,,0.26171316,5.44631958,10.91281128,0.80531,382.75,276.4757897,25199.85931,86.63843396,1
18/01/2007,18,,0.484218,4.016052246,9.002685547,0.31572,382.91,276.7484221,25317.68776,91.68187151,1
19/01/2007,19,,0.29155248,3.23046875,7.20703125,0.989237,383.07,276.9975298,25441.74731,98.0587027,1
20/01/2007,20,,0.113029776,6.475494385,8.867492676,0.989237,383.23,277.30625,25571.912,106.3559044,1
21/01/2007,21,,0.242892432,0.769592285,5.810272217,1.749293,383.39,277.3228356,25708.05224,110.9588315,1
22/01/2007,22,,0.192868128,1.472076416,6.581420898,1.749293,383.55,277.3501009,25850.0353,113.6164705,1
23/01/2007,23,,0.68875596,1.748138428,4.166809082,0.890525,383.5671429,277.146085,25997.72572,112.4586013,1
24/01/2007,24,,0.455024736,3.52243042,7.03125,1.153316,383.5842857,277.1281131,26150.98571,111.1192716,0
25/01/2007,25,,0.396413784,2.968841553,9.577331543,1.378263,383.6014286,277.0868649,26309.67565,112.6026075,0
26/01/2007,26,,0.373129416,1.319580078,4.106231689,1.378263,383.6185714,276.858249,26473.6544,111.5490612,0
27/01/2007,27,,0.59096196,-0.30368042,2.987182617,1.487296,383.6357143,276.6952561,26642.77977,109.7677291,0
28/01/2007,28,,0.919123632,-1.298126221,2.659973145,1.4870315,383.6528571,276.4860799,26816.90884,110.2226117,0
29/01/2007,29,,0.681903144,2.006896973,3.702941895,1.7868725,383.67,276.4092991,26995.89839,112.7290956,0
30/01/2007,30,,0.980207136,-1.5987854,4.406860352,1.8972285,383.6114286,276.0570914,27179.60515,110.669723,0
31/01/2007,31,,1.41164208,4.573272705,7.176757813,1.8974935,383.5528571,276.0135893,27367.88622,112.4974647,1.5
01/02/2007,32,,1.575524304,3.812957764,6.893127441,1.270553,383.4942857,275.9406974,27560.59929,113.9888431,1.5
02/02/2007,33,,0.620189352,5.853942871,9.676300049,1.270553,383.4357143,275.936361,27757.60299,119.3902254,1.5
03/02/2007,34,,0.53909172,5.454284668,8.728637695,1.968947,383.3771429,276.01211,27958.75714,122.7575942,1.5
04/02/2007,35,,0.335405232,4.455474854,7.40057373,1.9686825,383.3185714,275.9711205,28163.92295,123.2778157,1.5
05/02/2007,36,,0.01017576,6.541259766,10.92831421,1.571188,383.26,276.1753761,28372.9633,123.5216206,1.5
06/02/2007,37,,-0.084347136,7.739532471,9.996154785,1.9943525,383.4814286,276.3979059,28585.74293,123.3167438,0.4
07/02/2007,38,,-0.150651792,4.097015381,7.893249512,2.7597015,383.7028571,276.3336533,28802.12862,123.323773,0.4
08/02/2007,39,,-0.14732064,2.550384521,7.034942627,2.876409,383.9242857,276.2638596,29021.98935,122.0315297,0.4
09/02/2007,40,,0.82638468,1.010253906,6.144866943,2.8766735,384.1457143,276.1581351,29245.19647,118.5441542,0.4
10/02/2007,41,,0.778487112,-0.592041016,3.137145996,2.5397825,384.3671429,275.8215858,29471.62379,115.126164,0.4
11/02/2007,42,,0.439352424,-1.769348145,2.569854736,2.750174,384.5885714,275.7006839,29701.14776,115.0923869,0.4
12/02/2007,43,,0.541635336,-2.573730469,1.690887451,2.8255975,384.81,275.5080264,29933.6475,115.428514,0
13/02/2007,44,,0.079092072,-1.264160156,2.764862061,2.8255975,384.7957143,275.3645836,30169.00493,116.7383862,0
14/02/2007,45,,-0.140143176,-0.173583984,2.561004639,2.1015335,384.7814286,275.1885829,30407.10482,116.9404606,0
15/02/2007,46,,0.878951952,0.887390137,2.625244141,1.342536,384.7671429,275.0894662,30647.83484,113.7119302,0
16/02/2007,47,,0.593503632,1.521209717,5.519989014,0.861679,384.7528571,275.0990676,30891.0856,111.0723476,0
17/02/2007,48,,0.040178376,2.684783936,6.514190674,1.053281,384.7385714,275.2413754,31136.75069,107.1020894,0
18/02/2007,49,,-0.923201928,4.000152588,6.912322998,1.954127,384.7242857,275.4936744,31384.72671,105.6213972,0
19/02/2007,50,,1.138805352,2.736846924,7.587432861,3.6465215,384.71,275.528434,31634.91324,104.9604144,0
20/02/2007,51,,-0.144173088,2.393554688,8.840179443,3.6465215,384.6085714,275.7185454,31887.21286,108.0544507,0.5
21/02/2007,52,,-0.061687224,5.225189209,8.366699219,1.898287,384.5071429,275.749589,32141.53114,107.3391775,0.5
22/02/2007,53,,1.16840664,3.441497803,8.298736572,3.3080425,384.4057143,275.7319005,32397.77663,105.059735,0.5
23/02/2007,54,,-0.209562768,-0.971466064,6.096130371,4.1866585,384.3042857,275.406881,32655.86081,102.4213777,0.5
24/02/2007,55,,0.482091912,2.802612305,6.545227051,4.1866585,384.2028571,275.2806109,32915.69806,98.89680018,0.5
25/02/2007,56,,0.886200048,3.914154053,8.970184326,3.1847185,384.1014286,275.2548337,33177.20565,97.94595927,0.5
26/02/2007,57,,-0.742486608,2.285858154,7.056365967,3.1847185,384,275.0521955,33440.30365,93.66438956,0.5
27/02/2007,58,,0.259618824,4.441009521,8.326080322,2.6742215,383.9157143,274.895123,33704.91492,89.49924006,0
28/02/2007,59,,-0.422426016,6.656158447,8.1222229,1.9009335,383.8314286,275.016987,33970.96504,83.56908607,0
01/03/2007,60,,-0.384671808,5.261322021,8.168762207,1.9009335,383.7471429,275.1460792,34238.38222,80.93287668,0
02/03/2007,61,,-0.53114184,3.973419189,7.755096436,2.616794,383.6628571,275.2871823,34507.0973,79.61765607,0
03/03/2007,62,,-0.940618224,2.664550781,6.026702881,4.4137225,383.5785714,275.4422581,34777.04364,82.48494348,0
04/03/2007,63,,-0.277755696,1.408477783,9.109039307,4.4137225,383.4942857,275.5935832,35048.15705,80.50472759,0
05/03/2007,64,,-0.798426072,4.681671143,7.741821289,1.862031,383.41,275.9390785,35320.37574,81.42681476,0
06/03/2007,65,,-0.712920528,3.313568115,6.33026123,4.0249615,383.5414286,276.1570655,35593.64025,85.47709465,0
07/03/2007,66,,-0.972135648,0.932189941,6.848052979,4.0249615,383.6728571,276.2097214,35867.89334,90.32387824,0
08/03/2007,67,,-0.871741656,4.196746826,8.117034912,3.8958155,383.8042857,276.3673099,36143.07996,93.99789074,0
09/03/2007,68,,-0.144378288,1.214050293,7.978179932,3.8958155,383.9357143,276.3526832,36419.14715,96.29196576,0
10/03/2007,69,,0.043565256,4.045684814,8.060913086,4.321891,384.0671429,276.417488,36696.04393,103.1007605,0
11/03/2007,70,,0.209065968,5.049560547,8.798797607,4.660899,384.1985714,276.4674598,36973.72129,109.0527513,0
12/03/2007,71,,0.827527104,4.760467529,8.981994629,4.660899,384.33,276.5638227,37252.13206,111.5483048,0
13/03/2007,72,,-0.966837168,3.146606445,9.013000488,4.848002,384.4371429,276.5996823,37531.23083,111.2783252,0.4
14/03/2007,73,,-0.565030728,3.386566162,7.364379883,5.32436,384.5442857,276.5121288,37810.9739,114.6891463,0.4
15/03/2007,74,,0.219736152,5.224456787,11.87597656,5.32436,384.6514286,276.5970317,38091.31916,121.5856245,0.4
16/03/2007,75,,0.017962128,7.921661377,10.36251831,3.25776,384.7585714,277.0205139,38372.22604,124.4172779,0.4
17/03/2007,76,,0.288005112,5.514251709,8.272155762,5.214004,384.8657143,277.1496396,38653.65541,128.7842656,0.4
18/03/2007,77,,-1.58497884,4.985961914,9.795959473,5.234911,384.9728571,277.2006781,38935.56951,134.1928171,0.4
19/03/2007,78,,-0.562428576,4.915130615,10.32852173,5.234911,385.08,277.3258815,39217.93186,141.5168252,0.4
20/03/2007,79,,-1.537092504,3.554229736,9.287780762,3.972562,385.19,277.2836539,39500.70717,149.5621678,0.4
21/03/2007,80,,-1.487993112,2.630584717,8.160614014,3.972562,385.3,277.0919599,39783.8613,154.4054607,0
22/03/2007,81,,-1.027912896,6.05847168,8.957611084,2.0369605,385.41,277.1299194,40067.36112,158.8664444,0
23/03/2007,82,,-0.788490288,1.287780762,8.577209473,4.7222965,385.52,277.0020319,40351.17446,162.3119685,0
24/03/2007,83,,-2.133189432,-0.851501465,4.7421875,5.418309,385.63,276.8346008,40635.27005,162.7336669,0
25/03/2007,84,,-0.547876872,-0.418579102,2.810668945,6.517108,385.74,276.7475981,40919.61739,170.5757079,0
26/03/2007,85,,-2.348572536,-1.27355957,5.508911133,6.517108,385.85,276.4640157,41204.18671,174.3170497,0
27/03/2007,86,,-2.11537764,3.591094971,9.147460938,5.840944,385.85,276.4772313,41488.94888,172.5918772,0
28/03/2007,87,,1.198262376,2.709381104,8.333465576,6.198477,385.85,276.5618594,41773.87531,171.2713648,0
29/03/2007,88,,1.968477552,2.860412598,8.318695068,7.4004875,385.85,276.4982245,42058.9379,173.524607,0
30/03/2007,89,,1.409091984,4.461975098,10.16308594,7.9557095,385.85,276.6528875,42344.10895,178.8803199,0
31/03/2007,90,,-2.3588712,4.142547607,11.6100769,7.9557095,385.85,276.6575001,42629.36105,180.215336,0
01/04/2007,91,,-2.982586752,3.418365479,11.91290283,7.9911715,385.85,276.5798241,42914.66707,179.0151371,0
